indicator_id,region_id,date,value
ZSFH,95401,2022-02-28,229080.0
ZSFH,95401,2022-01-31,221769.0
ZSFH,95401,2021-12-31,219648.0
ZSFH,95401,2021-11-30,214535.0
ZSFH,95401,2021-10-31,214157.0
ZSFH,95401,2021-09-30,211991.0
ZSFH,95401,2021-08-31,212227.0
ZSFH,95401,2021-07-31,210978.0
ZSFH,95401,2021-06-30,207557.0
ZSFH,95401,2021-05-31,203502.0
ZSFH,95401,2021-04-30,198776.0
ZSFH,95401,2021-03-31,198123.0
ZSFH,95401,2021-02-28,191110.0
ZSFH,95401,2021-01-31,216228.0
ZSFH,95401,2020-12-31,223934.0
ZSFH,95401,2020-11-30,228792.0
ZSFH,95401,2020-10-31,194114.0
ZSFH,95401,2020-09-30,189708.0
ZSFH,95401,2020-08-31,197053.0
ZSFH,95401,2020-07-31,193606.0
ZSFH,95401,2020-06-30,176161.0
ZSFH,95401,2020-05-31,175004.0
ZSFH,95401,2020-04-30,171791.0
ZSFH,95401,2020-03-31,171481.0
ZSFH,95401,2020-02-29,170791.0
ZSFH,95401,2020-01-31,169480.0
ZSFH,95401,2019-12-31,167294.0
ZSFH,95401,2019-11-30,166176.0
ZSFH,95401,2019-10-31,166060.0
ZSFH,95401,2019-09-30,166725.0
ZSFH,95401,2019-08-31,166206.0
ZSFH,95401,2019-07-31,164785.0
ZSFH,95401,2019-06-30,164138.0
ZSFH,95401,2019-05-31,163456.0
ZSFH,95401,2019-04-30,162621.0
ZSFH,95401,2019-03-31,160520.0
ZSFH,95401,2019-02-28,159018.0
ZSFH,95401,2019-01-31,157958.0
ZSFH,95401,2018-12-31,158297.0
ZSFH,95401,2018-11-30,157549.0
ZSFH,95401,2018-10-31,157177.0
ZSFH,95401,2018-09-30,156677.0
ZSFH,95401,2018-08-31,157243.0
ZSFH,95401,2018-07-31,158352.0
ZSFH,95401,2018-06-30,159169.0
ZSFH,95401,2018-05-31,160117.0
ZSFH,95401,2018-04-30,160490.0
ZSFH,95401,2018-03-31,160499.0
ZSFH,95401,2018-02-28,159252.0
ZSFH,95401,2018-01-31,158796.0
ZSFH,95401,2017-12-31,159427.0
ZSFH,95401,2017-11-30,161345.0
ZSFH,95401,2017-10-31,160888.0
ZSFH,95401,2017-09-30,158122.0
ZSFH,95401,2017-08-31,155709.0
ZSFH,95401,2017-07-31,154655.0
ZSFH,95401,2017-06-30,155006.0
ZSFH,95401,2017-05-31,153940.0
ZSFH,95401,2017-04-30,153314.0
ZSFH,95401,2017-03-31,153781.0
ZSFH,95401,2017-02-28,157452.0
ZSFH,95401,2017-01-31,161099.0
ZSFH,95401,2016-12-31,161456.0
ZSFH,95401,2016-11-30,157929.0
ZSFH,95401,2016-10-31,154129.0
ZSFH,95401,2016-09-30,153100.0
ZSFH,95401,2016-08-31,153488.0
ZSFH,95401,2016-07-31,154251.0
ZSFH,95401,2016-06-30,153271.0
ZSFH,95401,2016-05-31,152268.0
ZSFH,95401,2016-04-30,150422.0
ZSFH,95401,2016-03-31,149155.0
ZSFH,95401,2016-02-29,147018.0
ZSFH,95401,2016-01-31,144608.0
ZSFH,95401,2015-12-31,143862.0
ZSFH,95401,2015-11-30,145494.0
ZSFH,95401,2015-10-31,148389.0
ZSFH,95401,2015-09-30,150403.0
ZSFH,95401,2015-08-31,150528.0
ZSFH,95401,2015-07-31,149494.0
ZSFH,95401,2015-06-30,148663.0
ZSFH,95401,2015-05-31,148303.0
ZSFH,95401,2015-04-30,149367.0
ZSFH,95401,2015-03-31,149191.0
ZSFH,95401,2015-02-28,148783.0
ZSFH,95401,2015-01-31,148301.0
ZSFH,95401,2014-12-31,149408.0
ZSFH,95401,2014-11-30,150891.0
ZSFH,95401,2014-10-31,151958.0
ZSFH,95401,2014-09-30,151555.0
ZSFH,95401,2014-08-31,151136.0
ZSFH,95401,2014-07-31,149487.0
ZSFH,95401,2014-06-30,149010.0
ZSFH,95401,2014-05-31,148861.0
ZSFH,95401,2014-04-30,148711.0
ZSFH,95401,2014-03-31,147447.0
ZSFH,95401,2014-02-28,144825.0
ZSFH,95401,2014-01-31,141765.0
ZSFH,95401,2013-12-31,138637.0
ZSFH,95401,2013-11-30,136318.0
ZSFH,95401,2013-10-31,134314.0
ZSFH,95401,2013-09-30,133252.0
ZSFH,95401,2013-08-31,132640.0
ZSFH,95401,2013-07-31,132948.0
ZSFH,95401,2013-06-30,132213.0
ZSFH,95401,2013-05-31,131220.0
ZSFH,95401,2013-04-30,130569.0
ZSFH,95401,2013-03-31,130733.0
ZSFH,95401,2013-02-28,131152.0
ZSFH,95401,2013-01-31,131276.0
ZSFH,95401,2012-12-31,130792.0
ZSFH,95401,2012-11-30,128729.0
ZSFH,95401,2012-10-31,126287.0
ZSFH,95401,2012-09-30,123798.0
ZSFH,95401,2012-08-31,122790.0
ZSFH,95401,2012-07-31,122616.0
ZSFH,95401,2012-06-30,122596.0
ZSFH,95401,2012-05-31,122766.0
ZSFH,95401,2012-04-30,122662.0
ZSFH,95401,2012-03-31,123986.0
ZSFH,95401,2012-02-29,126706.0
ZSFH,95401,2012-01-31,131387.0
ZSFH,95401,2011-12-31,135222.0
ZSFH,95401,2011-11-30,138902.0
ZSFH,95401,2011-10-31,141676.0
ZSFH,95401,2011-09-30,144058.0
ZSFH,95401,2011-08-31,144929.0
ZSFH,95401,2011-07-31,144821.0
ZSFH,95401,2011-06-30,144908.0
ZSFH,95401,2011-05-31,144278.0
ZSFH,95401,2011-04-30,143030.0
ZSFH,95401,2011-03-31,140360.0
ZSFH,95401,2011-02-28,136468.0
ZSFH,95401,2011-01-31,132082.0
ZSFH,95401,2010-12-31,130168.0
ZSFH,95401,2010-11-30,128961.0
ZSFH,95401,2010-10-31,129334.0
ZSFH,95401,2010-09-30,129529.0
ZSFH,95401,2010-08-31,129868.0
ZSFH,95401,2010-07-31,129887.0
ZSFH,95401,2010-06-30,129913.0
ZSFH,95401,2010-05-31,131140.0
ZSFH,95401,2010-04-30,132348.0
ZSFH,95401,2010-03-31,134260.0
ZSFH,95401,2010-02-28,136862.0
ZSFH,95401,2010-01-31,139248.0
ZSFH,95401,2009-12-31,138851.0
ZSFH,95401,2009-11-30,138720.0
ZSFH,95401,2009-10-31,138303.0
ZSFH,95401,2009-09-30,139369.0
ZSFH,95401,2009-08-31,138914.0
ZSFH,95401,2009-07-31,139079.0
ZSFH,95401,2009-06-30,140368.0
ZSFH,95401,2009-05-31,140932.0
ZSFH,95401,2009-04-30,141179.0
ZSFH,95401,2009-03-31,139579.0
ZSFH,95401,2009-02-28,139058.0
ZSFH,95401,2009-01-31,138612.0
ZSFH,95401,2008-12-31,139232.0
ZSFH,95401,2008-11-30,139368.0
ZSFH,95401,2008-10-31,139080.0
ZSFH,95401,2008-09-30,137800.0
ZSFH,95401,2008-08-31,137782.0
ZSFH,95401,2008-07-31,137583.0
ZSFH,95401,2008-06-30,136529.0
ZSFH,95401,2008-05-31,135472.0
ZSFH,95401,2008-04-30,134726.0
ZSFH,95401,2008-03-31,135134.0
ZSFH,95401,2008-02-29,134881.0
ZSFH,95401,2008-01-31,134636.0
ZSFH,95402,2022-02-28,238006.0
ZSFH,95402,2022-01-31,227503.0
ZSFH,95402,2021-12-31,224495.0
ZSFH,95402,2021-11-30,221746.0
ZSFH,95402,2021-10-31,221533.0
ZSFH,95402,2021-09-30,220638.0
ZSFH,95402,2021-08-31,220254.0
ZSFH,95402,2021-07-31,229719.0
ZSFH,95402,2021-06-30,227982.0
ZSFH,95402,2021-05-31,224075.0
ZSFH,95402,2021-04-30,205596.0
ZSFH,95402,2021-03-31,200481.0
ZSFH,95402,2021-02-28,201833.0
ZSFH,95402,2021-01-31,195769.0
ZSFH,95402,2020-12-31,196414.0
ZSFH,95402,2020-11-30,196333.0
ZSFH,95402,2020-10-31,202435.0
ZSFH,95402,2020-09-30,197984.0
ZSFH,95402,2020-08-31,189813.0
ZSFH,95402,2020-07-31,196618.0
ZSFH,95402,2020-06-30,214447.0
ZSFH,95402,2020-05-31,216869.0
ZSFH,95402,2020-04-30,193462.0
ZSFH,95402,2020-03-31,193233.0
ZSFH,95402,2020-02-29,192651.0
ZSFH,95402,2020-01-31,192153.0
ZSFH,95402,2019-12-31,191929.0
ZSFH,95402,2019-11-30,190886.0
ZSFH,95402,2019-10-31,190075.0
ZSFH,95402,2019-09-30,189606.0
ZSFH,95402,2019-08-31,189127.0
ZSFH,95402,2019-07-31,189032.0
ZSFH,95402,2019-06-30,188890.0
ZSFH,95402,2019-05-31,188639.0
ZSFH,95402,2019-04-30,188617.0
ZSFH,95402,2019-03-31,188615.0
ZSFH,95402,2019-02-28,187965.0
ZSFH,95402,2019-01-31,186915.0
ZSFH,95402,2018-12-31,184651.0
ZSFH,95402,2018-11-30,184229.0
ZSFH,95402,2018-10-31,183802.0
ZSFH,95402,2018-09-30,183893.0
ZSFH,95402,2018-08-31,182769.0
ZSFH,95402,2018-07-31,179827.0
ZSFH,95402,2018-06-30,176221.0
ZSFH,95402,2018-05-31,172514.0
ZSFH,95402,2018-04-30,170507.0
ZSFH,95402,2018-03-31,169287.0
ZSFH,95402,2018-02-28,169783.0
ZSFH,95402,2018-01-31,170297.0
ZSFH,95402,2017-12-31,172347.0
ZSFH,95402,2017-11-30,172848.0
ZSFH,95402,2017-10-31,172731.0
